"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Fri Jun 06 14:57:19 GMT 2025","Fri Jun 06 14:57:19 GMT 2025","452","tests.api_tests","test_project_type","TestProject","","","test_user_copy_project","User should be able to copy project"
"passed","Fri Jun 06 14:57:15 GMT 2025","Fri Jun 06 14:57:15 GMT 2025","262","tests.api_tests","test_project_type","TestProject","","","test_user_creates_two_projects_with_same_id","User cannot create two projects with the same ID"
"passed","Fri Jun 06 14:55:54 GMT 2025","Fri Jun 06 14:57:07 GMT 2025","72869","tests.ui_tests","test_setup_server","TestSetupServer","","","test_setup_teamcity_server[driver0]",""
"passed","Fri Jun 06 14:57:16 GMT 2025","Fri Jun 06 14:57:17 GMT 2025","646","tests.api_tests","test_project_type","TestProject","","","test_user_creates_two_projects_with_same_name","User cannot create two projects with the same name"
"passed","Fri Jun 06 14:57:18 GMT 2025","Fri Jun 06 14:57:18 GMT 2025","172","tests.api_tests","test_project_type","TestProject","","","test_user_creates_project_without_permission[PROJECT_VIEWER]","User cannot create project without permission"
"passed","Fri Jun 06 14:57:14 GMT 2025","Fri Jun 06 14:57:15 GMT 2025","385","tests.api_tests","test_project_type","TestProject","","","test_user_creates_project_with_parent_project","User should be able to create project with parent project"
"passed","Fri Jun 06 14:57:14 GMT 2025","Fri Jun 06 14:57:14 GMT 2025","1","tests.api_tests","test_build_type","TestBuildType","","","test_project_admin_creates_build_type","Project admin should be able to create build type for their project"
"passed","Fri Jun 06 14:57:18 GMT 2025","Fri Jun 06 14:57:19 GMT 2025","341","tests.api_tests","test_project_type","TestProject","","","test_admin_user_creates_project_in_another_user_project_area","Admin user cannot create project in another user's project area"
"passed","Fri Jun 06 14:57:17 GMT 2025","Fri Jun 06 14:57:17 GMT 2025","175","tests.api_tests","test_project_type","TestProject","","","test_user_creates_project_with_empty_name","User cannot create project with empty name"
"passed","Fri Jun 06 14:57:17 GMT 2025","Fri Jun 06 14:57:17 GMT 2025","136","tests.api_tests","test_project_type","TestProject","","","test_user_creates_project_with_empty_id","User cannot create project with empty ID"
"passed","Fri Jun 06 14:57:14 GMT 2025","Fri Jun 06 14:57:14 GMT 2025","235","tests.api_tests","test_project_type","TestProject","","","test_user_creates_project","User should be able to create project"
"passed","Fri Jun 06 14:57:18 GMT 2025","Fri Jun 06 14:57:18 GMT 2025","206","tests.api_tests","test_project_type","TestProject","","","test_user_creates_project_without_permission[TOOLS_INTEGRATION]","User cannot create project without permission"
"passed","Fri Jun 06 14:57:14 GMT 2025","Fri Jun 06 14:57:14 GMT 2025","0","tests.api_tests","test_build_type","TestBuildType","","","test_project_admin_creates_build_type_for_another_user_project","Project admin should not be able to create build type for not their project"
"passed","Fri Jun 06 14:57:11 GMT 2025","Fri Jun 06 14:57:13 GMT 2025","2222","tests.api_tests","test_build_type","TestBuildType","","","test_user_creates_build_type","User should be able to create build type"
"passed","Fri Jun 06 14:57:13 GMT 2025","Fri Jun 06 14:57:14 GMT 2025","325","tests.api_tests","test_build_type","TestBuildType","","","test_user_creates_two_build_types_with_same_id","User should not be able to create two build types with the same ID"
