"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Tue Apr 01 17:08:51 GMT 2025","Tue Apr 01 17:08:51 GMT 2025","183","tests.api_tests","test_project_type","TestProject","","","test_user_creates_project_with_empty_name","User cannot create project with empty name"
"passed","Tue Apr 01 17:08:51 GMT 2025","Tue Apr 01 17:08:51 GMT 2025","235","tests.api_tests","test_project_type","TestProject","","","test_user_creates_project_with_empty_id","User cannot create project with empty ID"
"passed","Tue Apr 01 17:08:47 GMT 2025","Tue Apr 01 17:08:47 GMT 2025","1","tests.api_tests","test_build_type","TestBuildType","","","test_project_admin_creates_build_type_for_another_user_project","Project admin should not be able to create build type for not their project"
"passed","Tue Apr 01 17:07:28 GMT 2025","Tue Apr 01 17:08:37 GMT 2025","69372","tests.ui_tests","test_setup_server","TestSetupServer","","","test_setup_teamcity_server",""
"passed","Tue Apr 01 17:08:50 GMT 2025","Tue Apr 01 17:08:50 GMT 2025","324","tests.api_tests","test_project_type","TestProject","","","test_user_creates_two_projects_with_same_name","User cannot create two projects with the same name"
"passed","Tue Apr 01 17:08:47 GMT 2025","Tue Apr 01 17:08:47 GMT 2025","345","tests.api_tests","test_project_type","TestProject","","","test_user_creates_project","User should be able to create project"
"passed","Tue Apr 01 17:08:53 GMT 2025","Tue Apr 01 17:08:53 GMT 2025","355","tests.api_tests","test_project_type","TestProject","","","test_admin_user_creates_project_in_another_user_project_area","Admin user cannot create project in another user's project area"
"passed","Tue Apr 01 17:08:46 GMT 2025","Tue Apr 01 17:08:46 GMT 2025","0","tests.api_tests","test_build_type","TestBuildType","","","test_project_admin_creates_build_type","Project admin should be able to create build type for their project"
"passed","Tue Apr 01 17:08:48 GMT 2025","Tue Apr 01 17:08:48 GMT 2025","396","tests.api_tests","test_project_type","TestProject","","","test_user_creates_project_with_parent_project","User should be able to create project with parent project"
"passed","Tue Apr 01 17:08:52 GMT 2025","Tue Apr 01 17:08:52 GMT 2025","284","tests.api_tests","test_project_type","TestProject","","","test_user_creates_project_without_permission","User cannot create project without permission"
"passed","Tue Apr 01 17:08:42 GMT 2025","Tue Apr 01 17:08:44 GMT 2025","2345","tests.api_tests","test_build_type","TestBuildType","","","test_user_creates_build_type","User should be able to create build type"
"passed","Tue Apr 01 17:08:49 GMT 2025","Tue Apr 01 17:08:49 GMT 2025","309","tests.api_tests","test_project_type","TestProject","","","test_user_creates_two_projects_with_same_id","User cannot create two projects with the same ID"
"passed","Tue Apr 01 17:08:54 GMT 2025","Tue Apr 01 17:08:54 GMT 2025","502","tests.api_tests","test_project_type","TestProject","","","test_user_copy_project","User should be able to copy project"
"passed","Tue Apr 01 17:08:45 GMT 2025","Tue Apr 01 17:08:46 GMT 2025","488","tests.api_tests","test_build_type","TestBuildType","","","test_user_creates_two_build_types_with_same_id","User should not be able to create two build types with the same ID"
