"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Tue Jun 03 14:01:43 GMT 2025","Tue Jun 03 14:01:43 GMT 2025","169","tests.api_tests","test_project_type","TestProject","","","test_user_creates_project_without_permission[PROJECT_VIEWER]","User cannot create project without permission"
"passed","Tue Jun 03 14:01:43 GMT 2025","Tue Jun 03 14:01:43 GMT 2025","152","tests.api_tests","test_project_type","TestProject","","","test_user_creates_project_with_empty_id","User cannot create project with empty ID"
"passed","Tue Jun 03 14:01:43 GMT 2025","Tue Jun 03 14:01:44 GMT 2025","246","tests.api_tests","test_project_type","TestProject","","","test_user_creates_project_without_permission[TOOLS_INTEGRATION]","User cannot create project without permission"
"passed","Tue Jun 03 14:01:42 GMT 2025","Tue Jun 03 14:01:42 GMT 2025","197","tests.api_tests","test_project_type","TestProject","","","test_user_creates_two_projects_with_same_name","User cannot create two projects with the same name"
"passed","Tue Jun 03 14:01:41 GMT 2025","Tue Jun 03 14:01:41 GMT 2025","0","tests.api_tests","test_build_type","TestBuildType","","","test_project_admin_creates_build_type","Project admin should be able to create build type for their project"
"passed","Tue Jun 03 14:01:42 GMT 2025","Tue Jun 03 14:01:43 GMT 2025","128","tests.api_tests","test_project_type","TestProject","","","test_user_creates_project_with_empty_name","User cannot create project with empty name"
"passed","Tue Jun 03 14:01:41 GMT 2025","Tue Jun 03 14:01:41 GMT 2025","0","tests.api_tests","test_build_type","TestBuildType","","","test_project_admin_creates_build_type_for_another_user_project","Project admin should not be able to create build type for not their project"
"passed","Tue Jun 03 13:59:56 GMT 2025","Tue Jun 03 14:01:05 GMT 2025","69567","tests.ui_tests","test_setup_server","TestSetupServer","","","test_setup_teamcity_server[driver0]",""
"passed","Tue Jun 03 14:01:41 GMT 2025","Tue Jun 03 14:01:41 GMT 2025","232","tests.api_tests","test_project_type","TestProject","","","test_user_creates_project","User should be able to create project"
"passed","Tue Jun 03 14:01:41 GMT 2025","Tue Jun 03 14:01:42 GMT 2025","278","tests.api_tests","test_project_type","TestProject","","","test_user_creates_project_with_parent_project","User should be able to create project with parent project"
"passed","Tue Jun 03 14:01:44 GMT 2025","Tue Jun 03 14:01:44 GMT 2025","283","tests.api_tests","test_project_type","TestProject","","","test_admin_user_creates_project_in_another_user_project_area","Admin user cannot create project in another user's project area"
"passed","Tue Jun 03 14:01:44 GMT 2025","Tue Jun 03 14:01:45 GMT 2025","357","tests.api_tests","test_project_type","TestProject","","","test_user_copy_project","User should be able to copy project"
"passed","Tue Jun 03 14:01:42 GMT 2025","Tue Jun 03 14:01:42 GMT 2025","167","tests.api_tests","test_project_type","TestProject","","","test_user_creates_two_projects_with_same_id","User cannot create two projects with the same ID"
"passed","Tue Jun 03 14:01:40 GMT 2025","Tue Jun 03 14:01:41 GMT 2025","240","tests.api_tests","test_build_type","TestBuildType","","","test_user_creates_two_build_types_with_same_id","User should not be able to create two build types with the same ID"
"passed","Tue Jun 03 14:01:39 GMT 2025","Tue Jun 03 14:01:40 GMT 2025","1123","tests.api_tests","test_build_type","TestBuildType","","","test_user_creates_build_type","User should be able to create build type"
