"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Tue Apr 01 16:50:26 GMT 2025","Tue Apr 01 16:50:26 GMT 2025","556","tests.api_tests","test_project_type","TestProject","","","test_user_copy_project","User should be able to copy project"
"passed","Tue Apr 01 16:50:20 GMT 2025","Tue Apr 01 16:50:20 GMT 2025","262","tests.api_tests","test_project_type","TestProject","","","test_user_creates_two_projects_with_same_id","User cannot create two projects with the same ID"
"passed","Tue Apr 01 16:50:21 GMT 2025","Tue Apr 01 16:50:21 GMT 2025","254","tests.api_tests","test_project_type","TestProject","","","test_user_creates_two_projects_with_same_name","User cannot create two projects with the same name"
"passed","Tue Apr 01 16:50:22 GMT 2025","Tue Apr 01 16:50:23 GMT 2025","243","tests.api_tests","test_project_type","TestProject","","","test_user_creates_project_with_empty_id","User cannot create project with empty ID"
"passed","Tue Apr 01 16:50:16 GMT 2025","Tue Apr 01 16:50:16 GMT 2025","400","tests.api_tests","test_build_type","TestBuildType","","","test_user_creates_two_build_types_with_same_id","User should not be able to create two build types with the same ID"
"passed","Tue Apr 01 16:50:17 GMT 2025","Tue Apr 01 16:50:17 GMT 2025","0","tests.api_tests","test_build_type","TestBuildType","","","test_project_admin_creates_build_type_for_another_user_project","Project admin should not be able to create build type for not their project"
"passed","Tue Apr 01 16:49:02 GMT 2025","Tue Apr 01 16:50:08 GMT 2025","66468","tests.ui_tests","test_setup_server","TestSetupServer","","","test_setup_teamcity_server",""
"passed","Tue Apr 01 16:50:13 GMT 2025","Tue Apr 01 16:50:15 GMT 2025","2202","tests.api_tests","test_build_type","TestBuildType","","","test_user_creates_build_type","User should be able to create build type"
"passed","Tue Apr 01 16:50:17 GMT 2025","Tue Apr 01 16:50:18 GMT 2025","278","tests.api_tests","test_project_type","TestProject","","","test_user_creates_project","User should be able to create project"
"passed","Tue Apr 01 16:50:22 GMT 2025","Tue Apr 01 16:50:22 GMT 2025","158","tests.api_tests","test_project_type","TestProject","","","test_user_creates_project_with_empty_name","User cannot create project with empty name"
"passed","Tue Apr 01 16:50:23 GMT 2025","Tue Apr 01 16:50:24 GMT 2025","300","tests.api_tests","test_project_type","TestProject","","","test_user_creates_project_without_permission","User cannot create project without permission"
"passed","Tue Apr 01 16:50:17 GMT 2025","Tue Apr 01 16:50:17 GMT 2025","1","tests.api_tests","test_build_type","TestBuildType","","","test_project_admin_creates_build_type","Project admin should be able to create build type for their project"
"passed","Tue Apr 01 16:50:24 GMT 2025","Tue Apr 01 16:50:24 GMT 2025","356","tests.api_tests","test_project_type","TestProject","","","test_admin_user_creates_project_in_another_user_project_area","Admin user cannot create project in another user's project area"
"passed","Tue Apr 01 16:50:18 GMT 2025","Tue Apr 01 16:50:19 GMT 2025","494","tests.api_tests","test_project_type","TestProject","","","test_user_creates_project_with_parent_project","User should be able to create project with parent project"
