"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Thu May 08 12:53:39 GMT 2025","Thu May 08 12:53:39 GMT 2025","298","tests.api_tests","test_project_type","TestProject","","","test_user_creates_two_projects_with_same_name","User cannot create two projects with the same name"
"passed","Thu May 08 12:53:40 GMT 2025","Thu May 08 12:53:41 GMT 2025","410","tests.api_tests","test_project_type","TestProject","","","test_admin_user_creates_project_in_another_user_project_area","Admin user cannot create project in another user's project area"
"passed","Thu May 08 12:53:39 GMT 2025","Thu May 08 12:53:39 GMT 2025","295","tests.api_tests","test_project_type","TestProject","","","test_user_creates_two_projects_with_same_id","User cannot create two projects with the same ID"
"passed","Thu May 08 12:52:23 GMT 2025","Thu May 08 12:53:30 GMT 2025","66658","tests.ui_tests","test_setup_server","TestSetupServer","","","test_setup_teamcity_server[driver0]",""
"passed","Thu May 08 12:53:40 GMT 2025","Thu May 08 12:53:40 GMT 2025","266","tests.api_tests","test_project_type","TestProject","","","test_user_creates_project_with_empty_id","User cannot create project with empty ID"
"passed","Thu May 08 12:53:39 GMT 2025","Thu May 08 12:53:40 GMT 2025","201","tests.api_tests","test_project_type","TestProject","","","test_user_creates_project_with_empty_name","User cannot create project with empty name"
"passed","Thu May 08 12:53:35 GMT 2025","Thu May 08 12:53:38 GMT 2025","2648","tests.api_tests","test_build_type","TestBuildType","","","test_user_creates_build_type","User should be able to create build type"
"passed","Thu May 08 12:53:38 GMT 2025","Thu May 08 12:53:38 GMT 2025","0","tests.api_tests","test_build_type","TestBuildType","","","test_project_admin_creates_build_type","Project admin should be able to create build type for their project"
"passed","Thu May 08 12:53:38 GMT 2025","Thu May 08 12:53:38 GMT 2025","1","tests.api_tests","test_build_type","TestBuildType","","","test_project_admin_creates_build_type_for_another_user_project","Project admin should not be able to create build type for not their project"
"passed","Thu May 08 12:53:40 GMT 2025","Thu May 08 12:53:40 GMT 2025","284","tests.api_tests","test_project_type","TestProject","","","test_user_creates_project_without_permission","User cannot create project without permission"
"passed","Thu May 08 12:53:41 GMT 2025","Thu May 08 12:53:41 GMT 2025","619","tests.api_tests","test_project_type","TestProject","","","test_user_copy_project","User should be able to copy project"
"passed","Thu May 08 12:53:38 GMT 2025","Thu May 08 12:53:38 GMT 2025","356","tests.api_tests","test_build_type","TestBuildType","","","test_user_creates_two_build_types_with_same_id","User should not be able to create two build types with the same ID"
"passed","Thu May 08 12:53:38 GMT 2025","Thu May 08 12:53:39 GMT 2025","374","tests.api_tests","test_project_type","TestProject","","","test_user_creates_project_with_parent_project","User should be able to create project with parent project"
"passed","Thu May 08 12:53:38 GMT 2025","Thu May 08 12:53:38 GMT 2025","376","tests.api_tests","test_project_type","TestProject","","","test_user_creates_project","User should be able to create project"
