"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Tue Apr 01 16:14:26 GMT 2025","Tue Apr 01 16:14:27 GMT 2025","348","tests.api_tests","test_project_type","TestProject","","","test_user_creates_two_projects_with_same_id","User cannot create two projects with the same ID"
"passed","Tue Apr 01 16:14:25 GMT 2025","Tue Apr 01 16:14:26 GMT 2025","520","tests.api_tests","test_project_type","TestProject","","","test_user_creates_project_with_parent_project","User should be able to create project with parent project"
"passed","Tue Apr 01 16:14:30 GMT 2025","Tue Apr 01 16:14:30 GMT 2025","332","tests.api_tests","test_project_type","TestProject","","","test_user_creates_project_without_permission","User cannot create project without permission"
"passed","Tue Apr 01 16:14:20 GMT 2025","Tue Apr 01 16:14:22 GMT 2025","2201","tests.api_tests","test_build_type","TestBuildType","","","test_user_creates_build_type","User should be able to create build type"
"passed","Tue Apr 01 16:14:22 GMT 2025","Tue Apr 01 16:14:23 GMT 2025","473","tests.api_tests","test_build_type","TestBuildType","","","test_user_creates_two_build_types_with_same_id","User should not be able to create two build types with the same ID"
"passed","Tue Apr 01 16:14:32 GMT 2025","Tue Apr 01 16:14:32 GMT 2025","370","tests.api_tests","test_project_type","TestProject","","","test_user_copy_project","User should be able to copy project"
"passed","Tue Apr 01 16:14:24 GMT 2025","Tue Apr 01 16:14:25 GMT 2025","275","tests.api_tests","test_project_type","TestProject","","","test_user_creates_project","User should be able to create project"
"passed","Tue Apr 01 16:13:04 GMT 2025","Tue Apr 01 16:14:15 GMT 2025","70728","tests.ui_tests","test_setup_server","TestSetupServer","","","test_setup_teamcity_server",""
"passed","Tue Apr 01 16:14:29 GMT 2025","Tue Apr 01 16:14:29 GMT 2025","259","tests.api_tests","test_project_type","TestProject","","","test_user_creates_project_with_empty_id","User cannot create project with empty ID"
"passed","Tue Apr 01 16:14:24 GMT 2025","Tue Apr 01 16:14:24 GMT 2025","0","tests.api_tests","test_build_type","TestBuildType","","","test_project_admin_creates_build_type_for_another_user_project","Project admin should not be able to create build type for not their project"
"passed","Tue Apr 01 16:14:28 GMT 2025","Tue Apr 01 16:14:29 GMT 2025","210","tests.api_tests","test_project_type","TestProject","","","test_user_creates_project_with_empty_name","User cannot create project with empty name"
"passed","Tue Apr 01 16:14:24 GMT 2025","Tue Apr 01 16:14:24 GMT 2025","0","tests.api_tests","test_build_type","TestBuildType","","","test_project_admin_creates_build_type","Project admin should be able to create build type for their project"
"passed","Tue Apr 01 16:14:27 GMT 2025","Tue Apr 01 16:14:28 GMT 2025","352","tests.api_tests","test_project_type","TestProject","","","test_user_creates_two_projects_with_same_name","User cannot create two projects with the same name"
"passed","Tue Apr 01 16:14:31 GMT 2025","Tue Apr 01 16:14:31 GMT 2025","339","tests.api_tests","test_project_type","TestProject","","","test_admin_user_creates_project_in_another_user_project_area","Admin user cannot create project in another user's project area"
