"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Mon May 12 17:32:38 GMT 2025","Mon May 12 17:32:38 GMT 2025","284","tests.api_tests","test_project_type","TestProject","","","test_user_creates_two_projects_with_same_name","User cannot create two projects with the same name"
"passed","Mon May 12 17:32:33 GMT 2025","Mon May 12 17:32:35 GMT 2025","1815","tests.api_tests","test_build_type","TestBuildType","","","test_user_creates_build_type","User should be able to create build type"
"passed","Mon May 12 17:32:38 GMT 2025","Mon May 12 17:32:38 GMT 2025","284","tests.api_tests","test_project_type","TestProject","","","test_user_creates_two_projects_with_same_id","User cannot create two projects with the same ID"
"passed","Mon May 12 17:32:36 GMT 2025","Mon May 12 17:32:36 GMT 2025","464","tests.api_tests","test_build_type","TestBuildType","","","test_user_creates_two_build_types_with_same_id","User should not be able to create two build types with the same ID"
"passed","Mon May 12 17:32:40 GMT 2025","Mon May 12 17:32:41 GMT 2025","350","tests.api_tests","test_project_type","TestProject","","","test_admin_user_creates_project_in_another_user_project_area","Admin user cannot create project in another user's project area"
"passed","Mon May 12 17:32:40 GMT 2025","Mon May 12 17:32:40 GMT 2025","232","tests.api_tests","test_project_type","TestProject","","","test_user_creates_project_without_permission[TOOLS_INTEGRATION]","User cannot create project without permission"
"passed","Mon May 12 17:32:39 GMT 2025","Mon May 12 17:32:39 GMT 2025","244","tests.api_tests","test_project_type","TestProject","","","test_user_creates_project_with_empty_id","User cannot create project with empty ID"
"passed","Mon May 12 17:32:37 GMT 2025","Mon May 12 17:32:37 GMT 2025","463","tests.api_tests","test_project_type","TestProject","","","test_user_creates_project_with_parent_project","User should be able to create project with parent project"
"passed","Mon May 12 17:32:36 GMT 2025","Mon May 12 17:32:36 GMT 2025","1","tests.api_tests","test_build_type","TestBuildType","","","test_project_admin_creates_build_type","Project admin should be able to create build type for their project"
"passed","Mon May 12 17:32:39 GMT 2025","Mon May 12 17:32:39 GMT 2025","169","tests.api_tests","test_project_type","TestProject","","","test_user_creates_project_with_empty_name","User cannot create project with empty name"
"passed","Mon May 12 17:31:22 GMT 2025","Mon May 12 17:32:28 GMT 2025","66449","tests.ui_tests","test_setup_server","TestSetupServer","","","test_setup_teamcity_server[driver0]",""
"passed","Mon May 12 17:32:39 GMT 2025","Mon May 12 17:32:40 GMT 2025","236","tests.api_tests","test_project_type","TestProject","","","test_user_creates_project_without_permission[PROJECT_VIEWER]","User cannot create project without permission"
"passed","Mon May 12 17:32:41 GMT 2025","Mon May 12 17:32:41 GMT 2025","518","tests.api_tests","test_project_type","TestProject","","","test_user_copy_project","User should be able to copy project"
"passed","Mon May 12 17:32:36 GMT 2025","Mon May 12 17:32:37 GMT 2025","308","tests.api_tests","test_project_type","TestProject","","","test_user_creates_project","User should be able to create project"
"passed","Mon May 12 17:32:36 GMT 2025","Mon May 12 17:32:36 GMT 2025","0","tests.api_tests","test_build_type","TestBuildType","","","test_project_admin_creates_build_type_for_another_user_project","Project admin should not be able to create build type for not their project"
