"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Thu Apr 03 16:02:29 GMT 2025","Thu Apr 03 16:02:29 GMT 2025","229","tests.api_tests","test_project_type","TestProject","","","test_user_creates_two_projects_with_same_name","User cannot create two projects with the same name"
"passed","Thu Apr 03 16:02:28 GMT 2025","Thu Apr 03 16:02:28 GMT 2025","287","tests.api_tests","test_project_type","TestProject","","","test_user_creates_two_projects_with_same_id","User cannot create two projects with the same ID"
"passed","Thu Apr 03 16:02:26 GMT 2025","Thu Apr 03 16:02:27 GMT 2025","323","tests.api_tests","test_project_type","TestProject","","","test_user_creates_project","User should be able to create project"
"passed","Thu Apr 03 16:02:21 GMT 2025","Thu Apr 03 16:02:24 GMT 2025","2724","tests.api_tests","test_build_type","TestBuildType","","","test_user_creates_build_type","User should be able to create build type"
"passed","Thu Apr 03 16:02:24 GMT 2025","Thu Apr 03 16:02:25 GMT 2025","495","tests.api_tests","test_build_type","TestBuildType","","","test_user_creates_two_build_types_with_same_id","User should not be able to create two build types with the same ID"
"passed","Thu Apr 03 16:02:33 GMT 2025","Thu Apr 03 16:02:34 GMT 2025","516","tests.api_tests","test_project_type","TestProject","","","test_user_copy_project","User should be able to copy project"
"passed","Thu Apr 03 16:02:30 GMT 2025","Thu Apr 03 16:02:30 GMT 2025","209","tests.api_tests","test_project_type","TestProject","","","test_user_creates_project_with_empty_name","User cannot create project with empty name"
"passed","Thu Apr 03 16:02:27 GMT 2025","Thu Apr 03 16:02:28 GMT 2025","458","tests.api_tests","test_project_type","TestProject","","","test_user_creates_project_with_parent_project","User should be able to create project with parent project"
"passed","Thu Apr 03 16:02:26 GMT 2025","Thu Apr 03 16:02:26 GMT 2025","0","tests.api_tests","test_build_type","TestBuildType","","","test_project_admin_creates_build_type_for_another_user_project","Project admin should not be able to create build type for not their project"
"passed","Thu Apr 03 16:02:30 GMT 2025","Thu Apr 03 16:02:31 GMT 2025","205","tests.api_tests","test_project_type","TestProject","","","test_user_creates_project_with_empty_id","User cannot create project with empty ID"
"passed","Thu Apr 03 16:02:31 GMT 2025","Thu Apr 03 16:02:32 GMT 2025","310","tests.api_tests","test_project_type","TestProject","","","test_user_creates_project_without_permission","User cannot create project without permission"
"passed","Thu Apr 03 16:01:10 GMT 2025","Thu Apr 03 16:02:16 GMT 2025","66421","tests.ui_tests","test_setup_server","TestSetupServer","","","test_setup_teamcity_server",""
"passed","Thu Apr 03 16:02:26 GMT 2025","Thu Apr 03 16:02:26 GMT 2025","0","tests.api_tests","test_build_type","TestBuildType","","","test_project_admin_creates_build_type","Project admin should be able to create build type for their project"
"passed","Thu Apr 03 16:02:32 GMT 2025","Thu Apr 03 16:02:32 GMT 2025","396","tests.api_tests","test_project_type","TestProject","","","test_admin_user_creates_project_in_another_user_project_area","Admin user cannot create project in another user's project area"
